date,fire_count,frp_mean,frp_total,confidence_avg,tavg,tmin,tmax,prcp,wspd,fire_weather_index,drought_days,high_temp,high_wind,temp_range,month,season,fire_occurred,temp_lag1,prcp_lag1,drought_cumsum,season_encoded,tavg_rolling_3d,prcp_rolling_3d,wspd_rolling_3d,tavg_lag2,tavg_lag3,prcp_lag2,prcp_lag3,wspd_lag2,wspd_lag3,tavg_wspd_interaction
2023-01-05,6.0,1.71,10.26,0.0,14.05,7.6,19.95,0.0,6.0,53.17,1,0,0,12.35,1,Winter,1,13.75,0.0,5,3,14.316666666666668,0.0,6.333333333333333,15.15,15.25,0.0,0.05,7.3,6.4,84.30000000000001
2023-01-06,3.0,2.2,6.59,62.0,13.45,8.8,19.3,0.0,5.15,51.52,1,0,0,10.5,1,Winter,1,14.05,0.0,6,3,13.75,0.0,5.616666666666667,13.75,15.15,0.0,0.0,5.7,7.3,69.2675
2023-01-07,4.0,2.24,8.98,0.0,13.9,7.5,20.8,0.0,5.25,52.16,1,0,0,13.3,1,Winter,1,13.45,0.0,7,3,13.800000000000002,0.0,5.466666666666666,14.05,13.75,0.0,0.0,6.0,5.7,72.97500000000001
2023-01-08,6.0,1.45,8.69,58.0,15.1,8.85,20.5,0.15,9.85,43.67,1,0,1,11.65,1,Winter,1,13.9,0.0,8,3,14.149999999999999,0.049999999999999996,6.75,13.45,14.05,0.0,0.0,5.15,6.0,148.73499999999999
2023-01-09,6.0,0.92,5.52,0.0,16.25,12.7,20.45,1.0,7.9,27.86,0,0,0,7.75,1,Winter,1,15.1,0.15,8,3,15.083333333333334,0.3833333333333333,7.666666666666667,13.9,13.45,0.0,0.0,5.25,5.15,128.375
2023-01-10,12.0,17.04,204.42,62.5,15.0,9.55,20.25,0.0,6.85,55.23,1,0,0,10.7,1,Winter,1,16.25,1.0,9,3,15.449999999999998,0.3833333333333333,8.200000000000001,15.1,13.9,0.15,0.0,9.85,5.25,102.75
2023-01-11,3.0,2.75,8.25,32.0,15.95,10.9,19.15,0.0,5.15,54.47,1,0,0,8.25,1,Winter,1,15.0,0.0,10,3,15.733333333333333,0.3333333333333333,6.633333333333333,16.25,15.1,1.0,0.15,7.9,9.85,82.1425
2023-01-12,3.0,7.8,23.4,54.0,14.9,10.45,18.9,0.15,7.2,40.5,1,0,0,8.45,1,Winter,1,15.95,0.0,11,3,15.283333333333331,0.049999999999999996,6.3999999999999995,15.0,16.25,0.0,1.0,6.85,7.9,107.28
2023-01-13,6.0,2.47,14.83,55.0,13.85,8.45,19.2,0.0,5.25,52.11,1,0,0,10.75,1,Winter,1,14.9,0.15,12,3,14.899999999999999,0.049999999999999996,5.866666666666667,15.95,15.0,0.0,0.0,5.15,6.85,72.71249999999999
2023-01-14,4.0,1.02,4.06,0.0,13.8,9.0,18.0,0.0,6.85,53.82,1,0,0,9.0,1,Winter,1,13.85,0.0,13,3,14.183333333333332,0.049999999999999996,6.433333333333334,14.9,15.95,0.15,0.0,7.2,5.15,94.53
2023-01-15,11.0,3.82,41.97,54.33,13.6,7.85,18.2,0.0,5.35,51.92,1,0,0,10.35,1,Winter,1,13.8,0.0,14,3,13.75,0.0,5.816666666666666,13.85,14.9,0.0,0.15,5.25,7.2,72.75999999999999
2023-01-16,3.0,1.53,4.59,0.0,12.75,7.65,17.05,0.4,6.1,36.75,1,0,0,9.4,1,Winter,1,13.6,0.0,15,3,13.383333333333333,0.13333333333333333,6.1000000000000005,13.8,13.85,0.0,0.0,6.85,5.25,77.77499999999999
2023-01-17,5.0,4.3,21.49,60.0,13.55,7.95,17.1,0.15,14.75,47.27,1,0,1,9.15,1,Winter,1,12.75,0.4,16,3,13.299999999999999,0.18333333333333335,8.733333333333333,13.6,13.8,0.0,0.0,5.35,6.85,199.8625
2023-01-18,0.0,0.0,0.0,0.0,14.1,12.1,16.15,10.8,11.0,28.77,0,0,1,4.05,1,Winter,0,13.55,0.15,16,3,13.466666666666663,3.7833333333333337,10.616666666666667,12.75,13.6,0.4,0.0,6.1,5.35,155.1
2023-01-19,4.0,1.06,4.22,0.0,11.7,7.5,16.0,0.65,8.6,38.29,1,0,1,8.5,1,Winter,1,14.1,10.8,17,3,13.116666666666665,3.866666666666667,11.450000000000001,13.55,12.75,0.15,0.4,14.75,6.1,100.61999999999999
2023-01-20,7.0,1.38,9.63,0.0,12.9,7.05,17.7,0.0,6.9,52.81,1,0,0,10.65,1,Winter,1,11.7,0.65,18,3,12.899999999999999,3.816666666666667,8.833333333333334,14.1,13.55,10.8,0.15,11.0,14.75,89.01
2023-01-21,6.0,2.75,16.51,0.0,14.15,10.3,17.85,0.65,7.7,40.17,1,0,0,7.55,1,Winter,1,12.9,0.0,19,3,12.916666666666666,0.43333333333333335,7.733333333333333,11.7,14.1,0.65,10.8,8.6,11.0,108.955
2023-01-22,4.0,1.34,5.37,0.0,14.05,9.5,18.0,0.15,6.3,38.5,1,0,0,8.5,1,Winter,1,14.15,0.65,20,3,13.699999999999998,0.26666666666666666,6.966666666666666,12.9,11.7,0.0,0.65,6.9,8.6,88.515
2023-01-23,5.0,0.92,4.61,0.0,10.2,4.95,15.8,0.0,6.9,49.64,1,0,0,10.85,1,Winter,1,14.05,0.15,21,3,12.799999999999999,0.26666666666666666,6.966666666666666,14.15,12.9,0.65,0.0,7.7,6.9,70.38
2023-01-24,2.0,0.8,1.61,0.0,9.65,3.8,14.7,0.0,6.5,48.55,1,0,0,10.9,1,Winter,1,10.2,0.0,22,3,11.299999999999999,0.049999999999999996,6.566666666666667,14.05,14.15,0.15,0.65,6.3,7.7,62.725
2023-01-25,3.0,1.55,4.64,0.0,10.15,5.3,14.6,1.25,7.1,34.8,1,0,0,9.3,1,Winter,1,9.65,0.0,23,3,9.999999999999998,0.4166666666666667,6.833333333333333,10.2,14.05,0.0,0.15,6.9,6.3,72.065
2023-01-26,5.0,1.85,9.26,0.0,10.1,3.05,16.0,0.55,8.25,36.02,1,0,0,12.95,1,Winter,1,10.15,1.25,24,3,9.966666666666667,0.6,7.283333333333334,9.65,10.2,0.0,0.0,6.5,6.9,83.325
2023-01-27,2.0,2.05,4.1,0.0,11.7,8.35,14.6,13.45,10.1,24.95,0,0,1,6.25,1,Winter,1,10.1,0.55,24,3,10.649999999999999,5.083333333333333,8.483333333333333,10.15,9.65,1.25,0.0,7.1,6.5,118.16999999999999
2023-01-28,1.0,3.19,3.19,0.0,9.8,5.0,14.15,2.8,9.15,21.66,0,0,1,9.15,1,Winter,1,11.7,13.45,24,3,10.533333333333331,5.6000000000000005,9.166666666666666,10.1,10.15,0.55,1.25,8.25,7.1,89.67000000000002
2023-01-29,0.0,0.0,0.0,0.0,9.55,3.7,14.7,0.0,8.25,50.37,1,0,0,11.0,1,Winter,0,9.8,2.8,25,3,10.35,5.416666666666667,9.166666666666666,11.7,10.1,13.45,0.55,10.1,8.25,78.78750000000001
2023-01-30,7.0,2.81,19.66,0.0,10.5,3.5,15.9,0.0,5.9,48.88,1,0,0,12.4,1,Winter,1,9.55,0.0,26,3,9.950000000000001,0.9333333333333332,7.766666666666667,9.8,11.7,2.8,13.45,9.15,10.1,61.95
2023-01-31,15.0,2.91,43.68,37.5,12.75,5.75,19.3,0.0,7.7,53.52,1,0,0,13.55,1,Winter,1,10.5,0.0,27,3,10.933333333333332,0.0,7.283333333333334,9.55,9.8,0.0,2.8,8.25,9.15,98.175
2023-02-01,4.0,5.1,20.39,71.0,10.7,3.5,17.1,0.0,6.1,49.34,1,0,0,13.6,2,Winter,1,12.75,0.0,28,3,11.316666666666665,0.0,6.566666666666666,10.5,9.55,0.0,0.0,5.9,8.25,65.27
2023-02-02,10.0,2.51,25.11,61.0,10.45,4.05,17.5,0.0,8.5,51.7,1,0,1,13.45,2,Winter,1,10.7,0.0,29,3,11.299999999999999,0.0,7.433333333333333,12.75,10.5,0.0,0.0,7.7,5.9,88.82499999999999
2023-02-03,5.0,1.36,6.81,0.0,10.95,4.0,18.6,0.0,8.95,52.79,1,0,1,14.6,2,Winter,1,10.45,0.0,30,3,10.699999999999998,0.0,7.849999999999999,10.7,12.75,0.0,0.0,6.1,7.7,98.00249999999998
2023-02-04,6.0,5.17,31.0,0.0,10.8,3.15,17.5,0.0,8.2,51.78,1,0,0,14.35,2,Winter,1,10.95,0.0,31,3,10.733333333333333,0.0,8.549999999999999,10.45,10.7,0.0,0.0,8.5,6.1,88.56
2023-02-05,11.0,2.62,28.85,58.0,11.0,4.25,16.8,0.0,4.7,48.14,1,0,0,12.55,2,Winter,1,10.8,0.0,32,3,10.916666666666666,0.0,7.283333333333332,10.95,10.45,0.0,0.0,8.95,8.5,51.7
2023-02-06,12.0,3.37,40.39,0.0,11.15,4.9,16.85,0.0,5.75,49.48,1,0,0,11.95,2,Winter,1,11.0,0.0,33,3,10.983333333333333,0.0,6.216666666666666,10.8,10.95,0.0,0.0,8.2,8.95,64.1125
2023-02-07,2.0,2.24,4.48,0.0,11.95,6.5,17.5,0.15,7.05,36.86,1,0,0,11.0,2,Winter,1,11.15,0.0,34,3,11.366666666666665,0.049999999999999996,5.833333333333333,11.0,10.8,0.0,0.0,4.7,8.2,84.24749999999999
2023-02-08,2.0,2.44,4.87,0.0,13.45,8.2,17.5,0.0,11.9,59.0,1,0,1,9.3,2,Winter,1,11.95,0.15,35,3,12.183333333333332,0.049999999999999996,8.233333333333333,11.15,11.0,0.0,0.0,5.75,4.7,160.055
2023-02-09,8.0,7.31,58.47,66.0,13.8,8.45,19.3,0.0,7.7,54.76,1,0,0,10.85,2,Winter,1,13.45,0.0,36,3,13.066666666666665,0.049999999999999996,8.883333333333333,11.95,11.15,0.15,0.0,7.05,5.75,106.26
2023-02-10,0.0,0.0,0.0,0.0,14.15,10.15,17.0,0.05,12.2,45.15,1,0,1,6.85,2,Winter,0,13.8,0.0,37,3,13.799999999999999,0.016666666666666666,10.6,13.45,11.95,0.0,0.15,11.9,7.05,172.63
2023-02-11,10.0,1.72,17.21,0.0,16.35,10.85,21.7,0.0,9.15,59.36,1,0,1,10.85,2,Winter,1,14.15,0.05,38,3,14.766666666666666,0.016666666666666666,9.683333333333332,13.8,13.45,0.0,0.0,7.7,11.9,149.60250000000002
2023-02-12,5.0,1.84,9.21,0.0,17.25,12.0,22.55,0.0,9.75,61.09,1,0,1,10.55,2,Winter,1,16.35,0.0,39,3,15.916666666666666,0.016666666666666666,10.366666666666665,14.15,13.8,0.05,0.0,12.2,7.7,168.1875
2023-02-13,3.0,3.21,9.64,0.0,14.8,8.0,22.0,0.0,5.7,53.72,1,0,0,14.0,2,Winter,1,17.25,0.0,40,3,16.133333333333336,0.0,8.2,16.35,14.15,0.0,0.05,9.15,12.2,84.36000000000001
2023-02-14,0.0,0.0,0.0,0.0,16.75,12.15,20.4,2.05,8.25,43.84,1,0,0,8.25,2,Winter,0,14.8,0.0,41,3,16.266666666666666,0.6833333333333332,7.899999999999999,17.25,16.35,0.0,0.0,9.75,9.15,138.1875
2023-02-15,0.0,0.0,0.0,0.0,15.15,13.15,17.25,1.15,8.8,27.57,0,0,0,4.1,2,Winter,0,16.75,2.05,41,3,15.566666666666668,1.0666666666666667,7.583333333333333,14.8,17.25,0.0,0.0,5.7,9.75,133.32000000000002
2023-02-16,0.0,0.0,0.0,0.0,14.1,11.25,17.55,4.1,7.8,25.22,0,0,0,6.3,2,Winter,0,15.15,1.15,41,3,15.333333333333334,2.433333333333333,8.283333333333333,16.75,14.8,2.05,0.0,8.25,5.7,109.97999999999999
2023-02-17,0.0,0.0,0.0,0.0,15.95,11.8,19.8,0.0,6.1,55.52,1,0,0,8.0,2,Winter,0,14.1,4.1,42,3,15.066666666666668,1.7499999999999998,7.566666666666666,15.15,16.75,1.15,2.05,8.8,8.25,97.29499999999999
2023-02-18,1.0,2.2,2.2,0.0,16.75,10.4,22.65,0.0,5.95,56.29,1,0,0,12.25,2,Winter,1,15.95,0.0,43,3,15.6,1.3666666666666665,6.616666666666666,14.1,15.15,4.1,1.15,7.8,8.8,99.66250000000001
2023-02-19,3.0,11.45,34.36,0.0,17.35,12.3,22.6,0.0,6.05,57.11,1,0,0,10.3,2,Winter,1,16.75,0.0,44,3,16.683333333333334,0.0,6.033333333333332,15.95,14.1,0.0,4.1,6.1,7.8,104.9675
2023-02-20,2.0,0.55,1.1,0.0,16.75,11.2,23.35,0.15,6.05,41.4,1,0,0,12.15,2,Winter,1,17.35,0.0,45,3,16.95,0.049999999999999996,6.016666666666666,16.75,15.95,0.0,0.0,5.95,6.1,101.33749999999999
2023-02-21,14.0,5.82,81.43,59.67,14.9,9.85,19.6,0.0,6.8,55.06,1,0,0,9.75,2,Winter,1,16.75,0.15,46,3,16.333333333333332,0.049999999999999996,6.3,17.35,16.75,0.0,0.0,6.05,5.95,101.32
2023-02-22,11.0,10.91,120.01,82.0,15.4,11.4,18.85,0.0,7.5,56.42,1,0,0,7.45,2,Winter,1,14.9,0.0,47,3,15.683333333333332,0.049999999999999996,6.783333333333332,16.75,17.35,0.15,0.0,6.05,6.05,115.5
2023-02-23,1.0,1.11,1.11,0.0,13.7,9.55,18.0,0.25,9.7,41.86,1,0,1,8.45,2,Winter,1,15.4,0.0,48,3,14.666666666666666,0.08333333333333333,8.0,14.9,16.75,0.0,0.15,6.8,6.05,132.89
2023-02-24,0.0,0.0,0.0,0.0,13.3,9.4,15.75,0.15,8.75,40.33,1,0,1,6.35,2,Winter,0,13.7,0.25,49,3,14.133333333333335,0.13333333333333333,8.649999999999999,15.4,14.9,0.0,0.0,7.5,6.8,116.375
2023-02-25,3.0,2.34,7.03,0.0,12.3,7.35,16.15,8.1,15.95,32.13,0,0,1,8.8,2,Winter,1,13.3,0.15,49,3,13.1,2.8333333333333335,11.466666666666667,13.7,15.4,0.25,0.0,9.7,7.5,196.185
2023-02-26,0.0,0.0,0.0,0.0,13.9,11.4,17.3,26.9,11.6,29.19,0,0,1,5.9,2,Winter,0,12.3,8.1,49,3,13.166666666666666,11.716666666666667,12.1,13.3,13.7,0.15,0.25,8.75,9.7,161.24
2023-02-27,2.0,1.14,2.27,0.0,14.4,10.35,17.2,0.5,9.45,42.4,1,0,1,6.85,2,Winter,1,13.9,26.9,50,3,13.533333333333333,11.833333333333334,12.333333333333334,12.3,13.3,8.1,0.15,15.95,8.75,136.07999999999998
2023-02-28,0.0,0.0,0.0,0.0,14.1,11.0,16.65,5.2,12.05,29.93,0,0,1,5.65,2,Winter,0,14.4,0.5,50,3,14.133333333333333,10.866666666666667,11.033333333333331,13.9,12.3,26.9,8.1,11.6,15.95,169.905
2023-03-01,0.0,0.0,0.0,0.0,14.6,11.25,17.15,0.15,8.95,42.08,1,0,0,5.9,3,Spring,0,14.1,5.2,51,1,14.366666666666667,1.9500000000000002,10.149999999999999,14.4,13.9,0.5,26.9,9.45,11.6,130.67
2023-03-02,0.0,0.0,0.0,0.0,14.3,12.0,16.4,1.25,7.95,40.62,1,0,0,4.4,3,Spring,0,14.6,0.15,52,1,14.333333333333334,2.1999999999999997,9.65,14.1,14.4,5.2,0.5,12.05,9.45,113.685
2023-03-03,1.0,1.07,1.07,0.0,14.5,10.8,17.9,2.65,8.75,41.75,1,0,0,7.1,3,Spring,1,14.3,1.25,53,1,14.466666666666667,1.3499999999999999,8.549999999999999,14.6,14.1,0.15,5.2,8.95,12.05,126.875
2023-03-04,2.0,0.71,1.42,0.0,12.8,6.35,17.3,0.0,6.2,51.92,1,0,0,10.95,3,Spring,1,14.5,2.65,54,1,13.866666666666667,1.3,7.633333333333332,14.3,14.6,1.25,0.15,7.95,8.95,79.36000000000001
2023-03-05,7.0,2.87,20.07,53.0,13.8,6.85,19.15,0.0,5.1,51.88,1,0,0,12.3,3,Spring,1,12.8,0.0,55,1,13.700000000000001,0.8833333333333333,6.683333333333333,14.5,14.3,2.65,1.25,8.75,7.95,70.38
2023-03-06,6.0,1.3,7.81,0.0,16.35,9.4,20.55,0.0,9.05,59.25,1,0,0,11.15,3,Spring,1,13.8,0.0,56,1,14.316666666666668,0.0,6.783333333333332,12.8,14.5,0.0,2.65,6.2,8.75,147.96750000000003
2023-03-07,2.0,5.45,10.9,22.0,17.45,13.25,21.25,0.0,8.65,60.11,1,0,0,8.0,3,Spring,1,16.35,0.0,57,1,15.866666666666667,0.0,7.599999999999999,13.8,12.8,0.0,0.0,5.1,6.2,150.9425
2023-03-08,3.0,0.93,2.78,0.0,15.15,10.75,19.5,0.0,5.15,53.52,1,0,0,8.75,3,Spring,1,17.45,0.0,58,1,16.316666666666666,0.0,7.616666666666666,16.35,13.8,0.0,0.0,9.05,5.1,78.02250000000001
2023-03-09,4.0,0.97,3.87,0.0,16.45,11.0,22.0,0.0,5.45,55.39,1,0,0,11.0,3,Spring,1,15.15,0.0,59,1,16.349999999999998,0.0,6.416666666666665,17.45,16.35,0.0,0.0,8.65,9.05,89.6525
2023-03-10,15.0,1.45,21.81,0.0,16.6,12.0,21.15,0.0,11.7,62.48,1,0,1,9.15,3,Spring,1,16.45,0.0,60,1,16.066666666666666,0.0,7.433333333333333,15.15,17.45,0.0,0.0,5.15,8.65,194.22
2023-03-11,18.0,4.03,72.51,0.0,15.7,10.7,19.75,0.0,9.9,59.43,1,0,1,9.05,3,Spring,1,16.6,0.0,61,1,16.25,0.0,9.016666666666666,16.45,15.15,0.0,0.0,5.45,5.15,155.43
2023-03-12,17.0,1.85,31.52,0.0,16.4,11.45,24.0,0.15,8.15,43.32,1,0,0,12.55,3,Spring,1,15.7,0.0,62,1,16.233333333333334,0.049999999999999996,9.916666666666664,16.6,16.45,0.0,0.0,11.7,5.45,133.66
2023-03-13,6.0,4.82,28.9,0.0,15.95,11.15,21.5,0.0,6.4,55.85,1,0,0,10.35,3,Spring,1,16.4,0.15,63,1,16.016666666666666,0.049999999999999996,8.149999999999999,15.7,16.6,0.0,0.0,9.9,11.7,102.08
2023-03-14,10.0,8.18,81.75,61.33,16.2,11.85,20.2,0.0,12.2,62.56,1,0,1,8.35,3,Spring,1,15.95,0.0,64,1,16.183333333333334,0.049999999999999996,8.916666666666664,16.4,15.7,0.15,0.0,8.15,9.9,197.64
2023-03-15,13.0,1.67,21.67,0.0,15.25,7.7,20.8,0.0,6.45,55.08,1,0,0,13.1,3,Spring,1,16.2,0.0,65,1,15.800000000000002,0.0,8.35,15.95,16.4,0.0,0.15,6.4,8.15,98.3625
2023-03-16,16.0,3.53,56.46,0.0,14.8,8.2,20.1,0.0,8.2,56.49,1,0,0,11.9,3,Spring,1,15.25,0.0,66,1,15.416666666666666,0.0,8.949999999999998,16.2,15.95,0.0,0.0,12.2,6.4,121.36
2023-03-17,1.0,1.38,1.38,0.0,16.3,12.1,19.2,0.0,7.4,57.37,1,0,0,7.1,3,Spring,1,14.8,0.0,67,1,15.450000000000001,0.0,7.349999999999999,15.25,16.2,0.0,0.0,6.45,12.2,120.62
2023-03-18,0.0,0.0,0.0,0.0,15.7,11.85,18.55,0.3,8.05,42.38,1,0,0,6.7,3,Spring,0,16.3,0.0,68,1,15.6,0.09999999999999999,7.883333333333333,14.8,15.25,0.0,0.0,8.2,6.45,126.385
2023-03-19,3.0,0.68,2.04,0.0,14.7,8.0,19.25,0.0,9.1,57.37,1,0,1,11.25,3,Spring,1,15.7,0.3,69,1,15.566666666666668,0.09999999999999999,8.183333333333332,16.3,14.8,0.0,0.0,7.4,8.2,133.76999999999998
2023-03-20,11.0,1.74,19.12,0.0,17.1,8.45,23.3,0.0,13.25,64.79,1,0,1,14.85,3,Spring,1,14.7,0.0,70,1,15.833333333333334,0.09999999999999999,10.133333333333333,15.7,16.3,0.3,0.0,8.05,7.4,226.57500000000002
2023-03-21,5.0,2.58,12.92,0.0,15.6,9.0,20.65,0.0,6.95,56.05,1,0,0,11.65,3,Spring,1,17.1,0.0,71,1,15.799999999999999,0.0,9.766666666666664,14.7,15.7,0.0,0.3,9.1,8.05,108.42
2023-03-22,8.0,0.85,6.79,0.0,15.8,9.5,21.4,0.0,6.15,55.4,1,0,0,11.9,3,Spring,1,15.6,0.0,72,1,16.166666666666668,0.0,8.783333333333333,17.1,14.7,0.0,0.0,13.25,9.1,97.17000000000002
2023-03-23,4.0,6.54,26.16,56.0,16.65,9.4,21.85,0.0,6.65,56.95,1,0,0,12.45,3,Spring,1,15.8,0.0,73,1,16.016666666666666,0.0,6.583333333333332,15.6,17.1,0.0,0.0,6.95,13.25,110.7225
2023-03-24,9.0,3.79,34.13,100.0,15.6,9.25,20.0,0.0,9.9,59.31,1,0,1,10.75,3,Spring,1,16.65,0.0,74,1,16.016666666666666,0.0,7.566666666666666,15.8,15.6,0.0,0.0,6.15,6.95,154.44
2023-03-25,18.0,3.55,63.88,100.0,15.5,10.0,21.0,0.0,9.2,58.42,1,0,1,11.0,3,Spring,1,15.6,0.0,75,1,15.916666666666666,0.0,8.583333333333332,16.65,15.8,0.0,0.0,6.65,6.15,142.6
2023-03-26,10.0,1.61,16.09,0.0,16.1,10.9,21.5,0.0,8.25,58.07,1,0,1,10.6,3,Spring,1,15.5,0.0,76,1,15.733333333333334,0.0,9.116666666666665,15.6,16.65,0.0,0.0,9.9,6.65,132.82500000000002
2023-03-27,7.0,6.29,44.03,0.0,16.25,10.3,24.55,0.0,6.75,56.59,1,0,0,14.25,3,Spring,1,16.1,0.0,77,1,15.950000000000001,0.0,8.066666666666665,15.5,15.6,0.0,0.0,9.2,9.9,109.6875
2023-03-28,8.0,0.96,7.72,0.0,16.75,9.3,23.3,0.0,6.3,56.68,1,0,0,14.0,3,Spring,1,16.25,0.0,78,1,16.366666666666667,0.0,7.099999999999999,16.1,15.5,0.0,0.0,8.25,9.2,105.52499999999999
2023-03-29,10.0,3.33,33.32,0.0,19.35,10.5,26.15,0.0,5.05,58.36,1,0,0,15.65,3,Spring,1,16.75,0.0,79,1,17.45,0.0,6.033333333333331,16.25,16.1,0.0,0.0,6.75,8.25,97.7175
2023-03-30,9.0,1.97,17.74,0.0,19.6,12.4,28.55,0.0,7.65,61.53,1,0,0,16.15,3,Spring,1,19.35,0.0,80,1,18.566666666666666,0.0,6.333333333333332,16.75,16.25,0.0,0.0,6.3,6.75,149.94000000000003
2023-03-31,17.0,1.34,22.81,0.0,16.45,11.05,22.0,0.0,9.85,60.26,1,0,1,10.95,3,Spring,1,19.6,0.0,81,1,18.46666666666667,0.0,7.516666666666666,19.35,16.75,0.0,0.0,5.05,6.3,162.0325
2023-04-01,8.0,2.29,18.35,0.0,17.75,11.85,21.35,0.0,10.65,62.67,1,0,1,9.5,4,Spring,1,16.45,0.0,82,1,17.933333333333334,0.0,9.383333333333333,19.6,19.35,0.0,0.0,7.65,5.05,189.0375
2023-04-02,10.0,1.36,13.63,0.0,17.1,11.8,21.15,0.0,10.4,61.63,1,0,1,9.35,4,Spring,1,17.75,0.0,83,1,17.099999999999998,0.0,10.299999999999999,16.45,19.6,0.0,0.0,9.85,7.65,177.84000000000003
